575,330
575,334
575,273
575,67
575,77
509,36
509,66
509,328
509,353
509,364
724,66
724,233
413,51
413,145
413,328
413,167
530,6
530,126
530,145
530,236
530,330
530,364
418,167
418,194
1243,70
1243,253
1243,353
1243,72
1243,194
185,191
185,229
185,353
141,92
141,99
141,66
141,236
141,328
141,353
141,272
141,194
746,39
746,178
746,357
508,364
545,6
545,93
545,119
545,142
545,255
545,328
545,345
545,364
922,126
922,236
922,328
18,49
18,6
18,51
18,253
18,364
300,92
300,178
300,202
300,236
300,328
300,273
300,364
230,232
230,236
230,255
230,328
230,357
230,364
227,6
227,119
227,236
227,253
227,353
227,194
206,6
206,49
206,51
206,126
206,142
206,147
206,210
206,232
206,236
206,51
206,253
206,255
206,257
206,260
206,9
206,290
206,357
206,364
206,72
206,322
334,159
334,296
334,334
334,360
334,167
1106,93
956,48
956,353
956,77
942,353
942,46
1058,227
904,353
358,236
358,353
371,38
371,191
371,353
371,194
403,24
403,236
403,353
705,38
705,236
705,353
705,46
250,24
250,38
250,191
250,353
250,194
930,236
662,202
662,253
662,328
662,353
409,328
409,194
470,24
470,120
470,227
470,261
470,296
470,306
470,353
470,88
778,35
778,227
778,353
1237,39
1237,99
1237,200
1237,227
1237,301
493,99
493,227
493,301
493,194
667,191
667,253
667,72
667,194
836,130
836,99
836,200
836,227
836,229
836,334
836,353
157,72
157,75
540,6
540,200
540,328
636,93
986,194
834,72
834,194
835,194
964,38
964,306
964,328
964,353
964,88
468,38
468,92
468,105
468,48
468,227
468,253
468,310
468,330
468,353
369,328
369,353
369,357
369,194
1109,24
1109,306
1109,353
1109,88
54,24
54,331
54,88
1186,92
1186,126
1186,257
1186,328
1186,72
501,9
501,310
501,167
501,194
971,129
971,6
971,93
971,163
971,191
971,232
971,253
971,260
971,306
971,330
971,334
971,353
971,134
601,70
601,202
580,253
580,328
580,145
580,194
542,36
542,66
542,194
587,6
587,163
587,227
587,234
587,236
587,334
587,194
746,253
746,353
7,6
7,3
7,49
7,92
7,93
7,227
7,232
7,236
7,252
7,253
7,328
7,345
7,353
7,194
1042,202
1042,328
1042,194
1076,364
682,105
682,163
682,202
682,273
682,273
824,66
824,233
824,328
860,93
860,227
860,229
860,236
860,353
845,3
845,93
845,130
845,66
845,236
845,253
845,257
845,296
845,328
845,194
863,6
863,93
863,236
863,328
863,364
315,36
315,70
315,328
990,49
990,67
894,310
894,353
821,6
821,130
821,66
821,232
821,236
821,296
821,310
821,328
821,353
1082,119
820,328
823,6
823,38
823,120
823,126
823,130
823,99
823,301
823,328
1104,331
281,6
281,49
281,236
281,345
293,93
293,126
293,253
293,353
293,194
1299,6
1299,36
1299,38
1299,70
1299,48
1299,163
1299,202
1299,234
1299,236
1299,271
1299,328
1299,353
1299,364
1299,77
1299,95
1299,75
768,310
768,331
768,353
768,194
234,120
234,194
596,178
596,328
596,364
563,130
563,271
563,296
642,36
642,6
642,148
642,364
1175,120
1175,148
1175,163
1175,334
833,38
833,93
833,302
833,194
948,33
948,93
948,202
948,229
948,260
948,9
948,296
948,310
948,328
948,353
729,66
729,67
729,194
745,194
211,6
211,24
211,33
211,6
211,92
211,252
211,328
211,353
211,364
211,194
954,97
954,236
954,357
954,194
305,6
305,328
305,353
305,364
305,194
935,38
935,92
935,93
935,159
935,236
935,296
935,353
935,364
935,194
758,38
758,310
758,353
758,88
463,24
463,306
463,310
463,353
463,88
463,194
773,38
773,353
773,88
791,331
558,334
167,6
167,145
167,353
167,272
632,310
985,6
985,92
985,93
985,364
105,33
105,36
105,70
105,66
105,163
105,191
105,202
105,273
105,306
105,310
105,334
105,273
105,272
105,67
788,163
788,194
546,163
546,194
1284,6
1284,236
796,6
796,38
796,145
796,202
796,328
796,334
796,273
796,353
95,6
95,49
95,6
95,92
95,93
95,120
95,126
95,145
95,147
95,159
95,236
95,255
95,302
95,328
95,364
95,82
818,21
818,39
818,48
818,191
818,48
818,236
818,255
818,328
818,273
818,353
818,88
818,77
1011,328
473,334
473,272
473,194
1147,6
1147,6
1147,126
1147,257
1147,301
1147,364
1147,4
302,93
302,119
302,253
302,296
302,194
803,6
803,236
803,51
803,260
803,328
803,360
1111,129
1111,162
1111,191
1111,202
1111,253
1111,271
1111,46
1111,67
1111,95
389,6
389,34
389,92
389,126
389,142
389,147
389,159
389,236
389,252
389,328
389,364
389,82
550,159
550,236
550,328
550,353
550,360
550,364
108,93
108,253
108,328
108,360
108,364
108,72
108,194
21,129
21,253
21,167
21,194
1286,236
1286,72
1286,194
498,328
498,194
133,6
133,34
133,35
133,6
133,119
133,148
133,210
133,232
133,236
133,255
133,271
133,290
133,296
133,328
133,353
133,95
457,6
457,34
457,6
457,93
457,119
457,120
457,252
457,328
457,353
457,88
457,95
1255,51
1255,167
47,119
47,51
47,302
47,328
47,194
124,48
124,130
124,227
124,271
124,296
124,353
124,77
950,227
950,272
132,48
132,92
132,227
132,271
132,77
132,194
3,129
3,210
3,345
3,167
3,194
27,129
27,210
27,167
27,194
1184,163
1184,253
1184,9
1184,296
1184,4
1184,194
737,120
737,227
737,72
737,194
1124,6
1124,6
1124,93
1124,236
94,202
94,257
94,301
870,147
870,66
870,191
870,202
870,227
870,255
870,328
870,334
870,273
870,353
870,272
870,88
870,46
240,34
240,147
240,159
240,236
240,353
240,194
262,93
262,260
262,194
214,119
214,159
214,227
214,236
214,331
214,353
214,364
214,82
214,194
1280,6
1280,232
1280,236
1280,255
1280,328
1280,353
1280,364
183,194
693,194
1240,328
1240,72
1240,194
339,194
213,227
213,253
213,360
213,75
1232,51
1232,322
1189,24
1189,38
1189,353
1189,194
344,6
344,97
344,105
344,145
344,334
344,353
900,92
900,302
900,194
417,24
417,120
417,236
417,273
417,88
417,46
1161,232
1161,236
1161,88
74,6
74,255
74,353
74,322
74,194
868,147
868,200
328,200
328,296
328,310
328,331
328,72
328,194
677,120
677,194
925,6
925,92
925,236
925,273
925,364
22,353
22,364
913,194
249,38
249,353
249,194
279,38
279,353
279,194
341,38
341,353
341,46
341,194
246,353
246,88
246,194
1012,38
1012,353
1012,88
1012,194
494,353
494,88
1099,194
813,21
813,93
813,126
813,257
813,301
813,4
440,51
440,6
440,191
380,93
380,66
380,271
380,194
1268,236
1268,194
1004,6
1004,163
1004,202
1004,272
1004,194
1015,310
1015,167
1015,194
624,227
624,236
624,261
624,353
526,89
526,92
526,162
526,163
526,296
1101,306
1101,310
1101,331
1101,353
1101,272
1101,194
201,145
201,147
201,310
201,353
201,88
1070,18
1070,310
1070,353
1070,194
770,70
770,296
703,3
703,38
703,236
703,273
703,328
703,360
703,72
703,194
1252,3
1252,232
1252,236
1252,273
1252,194
603,330
603,360
603,194
1254,194
959,194
753,236
753,271
753,353
753,272
257,360
257,194
233,364
233,194
968,296
968,331
968,353
968,194
423,6
793,310
793,353
793,194
311,21
311,290
311,296
311,353
311,82
311,194
776,296
776,353
776,95
1062,38
1062,70
1062,48
1062,130
1062,159
1062,236
1062,296
1062,301
1062,310
1062,273
1062,353
1062,77
1017,6
1017,120
1017,232
1017,236
1017,9
1017,296
1017,328
941,93
941,130
941,99
941,163
414,38
414,353
414,88
414,194
286,353
1287,38
1287,353
1287,194
555,38
555,93
555,253
555,353
555,194
556,353
556,194
544,120
544,328
544,331
544,353
544,88
449,353
449,194
888,353
888,88
657,273
597,126
597,163
597,191
597,334
597,273
597,272
19,66
19,163
19,271
19,328
19,353
19,46
89,255
89,301
89,353
89,4
1032,18
1032,129
1199,33
1199,35
1199,38
1199,93
1199,210
1199,232
1199,236
1199,255
1199,310
1199,328
1199,353
1202,18
1202,33
1202,38
1202,6
1202,147
1202,202
1202,236
1202,302
1202,310
1202,328
1202,331
1202,353
1202,364
1202,272
1202,4
1202,134
39,119
39,142
39,210
39,167
370,34
370,145
370,147
370,194
370,6
720,272
720,194
720,296
1282,6
148,200
940,306
940,88
163,120
163,66
163,227
163,253
163,331
163,353
202,310
202,353
891,34
891,227
891,232
891,290
891,306
891,310
891,334
891,273
891,272
891,67
235,163
235,236
235,306
235,353
20,34
20,6
20,48
20,145
20,66
20,163
20,234
20,273
20,328
20,360
20,77
199,38
199,147
199,260
199,353
256,42
256,147
256,178
256,331
256,353
751,33
751,120
751,261
751,353
963,33
120,33
120,261
120,353
685,33
685,38
685,97
685,261
685,353
466,191
466,271
466,273
466,334
466,272
466,356
55,38
55,49
55,6
55,232
55,236
55,253
55,257
55,290
55,328
55,360
55,364
55,134
55,194
1159,92
1159,145
1159,236
559,194
145,229
145,253
145,310
145,328
145,273
145,353
145,272
145,46
853,39
853,178
853,310
853,353
853,272
517,92
517,163
517,178
517,257
517,260
517,273
517,364
355,6
355,178
355,364
355,67
355,4
355,194
696,306
696,353
696,364
696,88
613,38
613,331
613,88
752,38
752,296
752,331
752,353
752,88
757,296
757,353
760,24
760,306
760,353
1047,33
1047,35
1047,42
1047,70
1047,48
1047,92
1047,191
1047,192
1047,257
1047,261
1047,271
1047,273
1047,296
1047,328
1047,273
1047,353
1047,272
1047,77
269,49
269,147
269,328
269,82
269,167
1166,34
1166,66
1166,301
1166,82
1166,167
1166,194
1192,6
1192,93
1192,227
1192,232
1192,253
192,129
192,24
192,93
192,130
192,145
192,253
192,260
192,271
192,306
192,356
270,253
270,261
270,290
79,3
79,38
79,89
79,97
79,120
79,66
79,202
79,328
79,334
79,360
79,272
79,194
674,119
674,234
674,310
674,360
674,194
430,129
430,35
430,38
430,92
430,93
430,232
430,296
430,310
430,353
430,194
995,48
995,191
995,273
995,353
995,360
995,272
995,46
995,67
995,77
979,6
979,33
979,48
979,89
979,92
979,99
979,145
979,148
979,66
979,163
979,191
979,236
979,261
979,271
979,9
979,330
979,334
979,273
979,353
979,364
979,272
979,46
979,67
979,77
1016,129
1016,38
1016,49
1016,145
1016,148
1016,178
1016,210
1016,232
1016,236
1016,253
1016,9
1016,306
1016,328
1016,353
1016,46
186,97
186,148
186,178
186,261
186,353
945,33
945,38
945,39
945,89
945,99
945,330
945,334
945,353
945,67
180,35
180,38
180,39
180,48
180,89
180,97
180,148
180,163
180,191
180,192
180,48
180,227
180,236
180,260
180,271
180,296
180,301
180,310
180,328
180,330
180,334
180,273
180,353
180,364
180,272
180,82
180,46
180,67
180,77
180,4
170,6
170,93
170,328
170,273
170,272
630,6
630,42
630,93
630,119
630,130
630,145
630,148
630,191
630,328
630,334
630,273
630,364
319,356
524,38
524,42
524,89
524,97
524,148
524,178
524,191
524,192
524,236
524,261
524,271
524,328
524,273
524,353
524,356
524,46
1236,229
1115,97
1115,147
1115,232
1115,330
1115,334
1115,353
611,33
611,38
611,191
611,234
611,330
611,334
714,39
714,48
714,89
714,191
714,261
714,77
924,48
924,148
924,66
924,257
924,9
924,328
924,353
924,77
340,88
929,48
929,92
929,272
929,46
929,77
68,105
68,130
68,163
68,296
68,310
68,328
104,234
104,310
104,194
125,105
125,296
125,328
125,95
115,120
115,163
115,67
155,42
155,49
78,38
78,271
78,328
78,353
78,4
78,75
1128,345
1014,328
1014,194
333,191
333,210
333,328
333,272
333,167
329,51
329,322
329,194
174,48
174,92
174,232
174,236
174,302
174,273
174,353
174,364
174,46
174,77
174,134
1289,194
488,194
1182,38
1182,296
1182,194
1105,353
1105,194
486,6
486,93
486,126
486,273
486,353
486,272
486,75
150,234
150,253
150,360
150,194
323,273
323,306
258,6
258,3
258,129
258,34
258,6
258,92
258,93
258,120
258,232
258,236
258,51
258,257
258,260
258,9
258,290
258,328
258,364
258,82
258,194
17,6
17,345
543,6
543,227
543,232
543,364
666,227
666,232
973,194
958,191
958,202
958,9
958,353
651,35
651,130
651,296
651,95
969,38
969,92
969,97
969,130
969,191
969,296
969,328
969,331
969,353
484,105
484,130
484,99
484,202
484,296
679,194
1143,353
1143,72
1143,194
997,6
997,70
997,92
997,296
997,328
997,353
997,67
583,202
583,328
583,353
583,194
424,301
424,72
424,194
843,92
843,120
843,191
843,232
843,9
843,301
93,97
93,227
93,88
93,194
63,93
63,142
63,364
63,82
63,194
108,310
108,353
434,159
1028,38
1028,120
1028,310
1028,331
1028,353
1028,194
672,38
672,92
672,120
672,310
672,353
672,194
617,310
617,194
1235,147
1235,178
1235,253
1235,328
1235,134
460,24
460,38
460,334
460,88
460,194
241,38
241,194
1035,6
1035,272
503,253
1233,92
1233,93
1233,142
1233,51
1233,328
1233,167
1233,194
271,6
271,51
271,210
271,328
271,353
271,364
271,194
447,120
447,163
447,271
1183,328
618,35
618,93
618,236
1277,93
1277,145
1277,191
1277,227
1277,271
1277,302
1277,334
1277,75
589,34
589,353
589,95
589,75
491,33
491,34
491,48
491,92
491,145
491,191
491,229
491,271
491,296
491,328
491,334
491,273
491,353
491,360
491,356
491,46
491,77
491,4
491,75
866,21
866,70
866,48
866,89
866,191
866,202
866,234
866,236
866,328
866,273
866,46
866,77
301,93
301,142
301,147
301,167
1294,364
1294,194
1197,105
1197,353
839,129
839,38
839,70
839,48
839,92
839,93
839,97
839,119
839,202
839,229
839,236
839,51
839,328
839,353
839,364
839,77
839,194
584,51
584,353
584,194
1230,92
1230,142
1230,364
899,66
899,67
495,6
495,51
495,6
495,92
495,119
495,130
495,145
495,232
495,236
495,252
495,260
495,9
495,290
495,302
495,328
495,364
495,322
1125,252
1125,290
1125,322
1125,194
153,191
153,51
153,273
1092,271
356,147
702,147
702,252
702,328
702,167
702,194
9,353
9,364
9,194
532,3
532,34
532,38
532,145
532,147
532,210
532,253
532,167
532,134
532,194
506,253
506,255
506,72
456,119
456,130
456,163
456,202
456,227
456,232
456,328
456,334
456,360
51,6
51,48
51,92
51,229
51,77
775,48
775,330
775,272
775,77
401,148
401,191
401,310
401,88
401,194
367,33
367,35
367,38
367,48
367,89
367,92
367,126
367,163
367,191
367,202
367,229
367,236
367,271
367,273
367,330
367,273
367,82
367,356
367,77
878,6
878,21
878,35
878,36
878,70
878,126
878,66
878,163
878,48
878,271
878,273
878,9
878,328
878,273
878,364
878,272
878,356
878,95
360,34
360,92
360,145
360,51
360,360
360,322
322,24
322,33
322,70
322,353
322,88
384,34
384,145
384,236
384,51
384,360
384,194
373,145
373,236
373,360
223,6
223,21
223,66
223,163
223,227
223,236
223,253
223,271
223,306
223,328
223,360
223,272
1148,36
1148,70
1148,162
1148,66
1148,163
1148,191
1148,306
1148,46
1148,67
1148,95
1148,75
1224,99
1224,66
1224,163
1224,202
1224,306
320,24
320,296
320,331
320,353
97,93
97,210
97,51
97,253
97,260
97,290
97,194
294,38
294,353
58,147
58,290
58,331
58,353
58,194
510,34
510,38
510,147
510,290
510,296
510,353
510,88
741,120
741,147
741,353
743,6
743,162
743,236
743,51
743,328
840,191
840,301
789,331
638,306
638,353
638,88
324,331
324,353
324,88
1023,24
1023,38
1023,6
1023,92
1023,191
1023,48
1023,306
1023,353
458,6
458,163
458,272
169,35
169,38
169,42
169,130
169,163
169,232
169,296
169,328
169,364
300,194
599,38
599,92
599,145
599,236
599,310
1274,134
1274,194
686,38
686,253
686,328
686,353
686,364
686,72
686,194
592,51
16,6
16,49
16,92
16,48
16,236
16,330
399,33
399,38
399,353
399,272
364,6
364,234
364,255
364,334
159,99
159,334
159,194
861,51
861,145
861,234
861,252
861,253
861,134
598,353
598,194
844,328
844,364
844,272
844,194
797,21
797,306
797,353
797,88
797,194
921,306
921,328
557,6
557,6
557,257
557,364
377,6
377,6
377,119
377,120
377,255
918,6
918,93
918,126
918,9
918,290
918,310
918,331
918,353
918,167
999,93
999,191
999,227
512,6
512,6
512,126
512,353
512,364
730,6
730,24
730,178
730,227
730,229
730,234
730,236
730,334
730,364
193,6
193,93
193,147
193,159
193,236
193,253
193,257
193,328
193,353
193,364
193,134
193,194
75,51
75,6
75,147
75,328
75,194
1303,21
1303,35
1303,48
1303,163
1303,271
1303,273
1303,353
1303,77
1303,75
172,6
172,33
172,48
172,48
172,227
172,271
172,328
172,273
172,364
172,77
172,75
515,353
965,306
965,353
533,145
533,328
533,353
181,142
181,147
181,252
181,167
181,194
118,93
118,119
118,142
916,21
916,38
916,105
916,130
916,148
916,66
916,163
916,202
916,233
916,253
916,261
916,296
916,301
916,306
916,272
916,88
916,67
916,75
143,6
143,97
143,130
143,66
143,191
143,202
143,232
143,273
143,9
143,296
143,328
143,273
143,353
60,6
60,35
60,92
60,93
60,97
60,105
60,148
60,163
60,191
60,48
60,232
60,253
60,296
60,330
60,273
60,353
60,364
940,93
940,194
137,194
182,66
182,331
182,353
421,93
421,232
421,271
421,272
421,67
1079,194
347,234
347,328
875,48
875,159
875,236
875,353
875,357
875,364
875,88
875,356
875,67
875,77
188,48
188,159
188,236
188,328
188,353
188,364
188,88
188,356
188,67
188,77
265,273
265,353
265,364
31,48
31,253
31,77
31,194
955,6
955,3
955,129
955,38
955,120
955,163
955,353
955,88
1010,328
1010,364
592,356
1006,38
1006,353
1006,194
419,194
920,296
142,49
142,178
142,252
142,360
142,72
142,194
312,6
312,33
312,38
312,49
312,6
312,119
312,130
312,142
312,145
312,147
312,210
312,233
312,236
312,51
312,253
312,273
312,328
312,273
312,357
312,82
312,194
1085,129
1085,163
1085,301
970,6
970,126
970,163
970,273
970,353
951,6
951,18
951,35
951,38
951,6
951,70
951,48
951,89
951,92
951,93
951,105
951,120
951,126
951,99
951,147
951,163
951,191
951,192
951,202
951,234
951,253
951,257
951,9
951,296
951,328
951,273
951,353
951,360
951,364
951,82
951,46
951,67
951,77
951,95
957,234
957,260
957,328
957,194
59,191
59,296
59,353
83,6
83,34
83,210
83,290
83,167
83,194
196,105
196,163
196,229
196,253
196,194
676,129
676,167
676,194
259,147
259,232
259,236
259,253
259,194
130,6
130,120
130,159
130,236
130,364
130,194
467,6
467,194
13,6
13,48
13,302
13,328
13,357
13,77
13,134
794,6
794,163
794,202
794,364
76,49
76,48
76,89
76,92
76,273
76,353
76,360
76,77
837,353
284,51
284,93
284,253
284,194
259,33
1187,194
411,200
411,252
357,49
357,271
357,331
357,353
357,46
357,75
1263,194
856,194
278,194
485,36
485,233
855,194
343,194
864,36
882,234
1034,35
1034,48
1034,148
1034,178
1034,191
1034,334
1034,273
1034,272
1034,77
634,35
634,48
634,148
634,191
634,334
634,272
634,77
1137,148
927,92
1300,353
1300,194
263,253
1044,3
1044,6
1044,93
1044,120
1044,236
1044,328
253,6
565,194
615,194
1181,92
1181,232
1181,72
1181,194
890,24
890,310
890,353
890,88
890,194
1127,273
1127,272
492,163
492,306
492,273
1185,6
1185,70
1185,328
1185,331
1185,353
1068,310
1068,353
152,51
152,357
152,88
152,134
152,322
152,194
683,49
683,252
683,360
683,194
897,194
996,331
392,310
392,88
392,194
511,18
511,33
511,35
511,48
511,105
511,130
511,147
511,163
511,191
511,48
511,229
511,271
511,296
511,310
511,334
511,273
511,353
511,77
336,6
336,18
336,129
336,21
336,35
336,39
336,49
336,6
336,48
336,92
336,93
336,126
336,130
336,99
336,66
336,163
336,48
336,202
336,234
336,255
336,257
336,260
336,271
336,9
336,296
336,301
336,310
336,328
336,330
336,273
336,353
336,360
336,364
336,272
336,46
336,67
336,77
336,4
715,163
715,334
700,49
700,126
700,236
700,328
700,72
700,134
700,194
539,92
539,93
539,202
539,227
539,260
539,272
570,6
570,49
570,147
570,162
570,202
570,227
570,236
570,255
570,334
570,75
48,89
48,92
48,93
48,142
48,66
1018,119
1018,120
1018,328
1018,353
977,120
977,126
977,48
977,9
977,353
297,6
297,35
297,39
297,6
297,48
297,92
297,99
297,66
297,191
297,232
297,252
297,328
297,330
297,273
297,364
297,167
297,67
297,77
304,6
304,6
304,236
304,272
783,236
536,93
536,253
536,290
536,328
161,6
161,142
161,236
161,253
562,93
562,194
767,353
321,99
321,191
321,306
321,353
846,353
877,328
877,194
225,162
225,232
225,331
225,353
225,194
1150,328
1150,364
1150,194
1269,328
225,6
225,92
225,93
984,119
984,357
984,272
1142,6
1142,126
1142,200
1142,253
1142,302
1142,328
535,194
564,147
564,202
564,232
564,236
564,253
564,9
564,290
564,328
564,273
564,167
564,95
564,194
950,38
950,6
950,130
950,191
950,296
950,353
582,93
582,147
582,191
582,236
582,273
582,296
582,272
207,159
207,191
207,232
207,328
207,330
207,334
207,364
872,6
872,33
872,6
872,93
872,99
872,191
872,192
872,202
872,227
872,234
872,236
872,271
872,301
872,328
872,331
872,334
872,353
872,360
872,356
433,39
433,120
433,194
126,93
126,227
126,360
126,194
139,49
139,6
139,92
139,126
139,236
139,328
139,353
139,194
1100,49
1100,126
1100,145
1100,353
590,162
590,290
590,194
877,202
877,234
149,271
149,364
1111,39
1111,334
1158,93
1158,191
1158,273
1158,353
1158,46
1158,67
368,35
368,42
368,6
368,93
368,97
368,130
368,99
368,191
368,236
368,253
368,328
368,273
368,353
368,356
368,46
368,4
368,95
1,6
1,129
1,24
1,33
1,35
1,48
1,89
1,92
1,93
1,97
1,129
1,130
1,99
1,147
1,148
1,66
1,163
1,191
1,192
1,229
1,232
1,234
1,236
1,253
1,271
1,296
1,306
1,310
1,330
1,334
1,273
1,353
1,364
1,272
1,356
1,46
1,67
1,77
1,4
1,134
442,39
442,191
442,51
442,261
442,330
690,38
690,48
690,227
690,296
690,353
690,357
690,77
451,162
451,271
451,67
451,4
49,6
49,3
49,18
49,49
49,51
49,6
49,48
49,92
49,93
49,126
49,142
49,147
49,159
49,48
49,232
49,236
49,253
49,257
49,302
49,328
49,330
49,353
49,357
49,360
49,364
49,82
49,167
49,77
49,134
228,257
228,301
228,353
290,6
290,6
290,92
290,364
946,120
946,306
662,331
175,38
175,257
175,194
659,38
659,191
659,257
659,194
579,3
579,6
579,236
579,194
621,194
1030,236
1030,353
1030,194
1108,364
1108,194
721,3
721,93
721,255
721,272
195,97
195,261
195,330
195,88
195,322
1112,129
1112,92
1112,93
1112,159
1112,236
1112,328
1112,364
438,252
438,260
438,9
438,328
438,322
438,194
973,35
973,70
973,261
973,272
1104,261
1104,9
1104,301
1104,328
1104,353
1104,194
64,6
64,33
64,35
64,49
64,92
64,119
64,145
64,159
64,162
64,163
64,191
64,227
64,234
64,273
64,9
64,302
64,328
64,330
64,353
64,272
64,46
64,95
64,75
994,3
994,6
994,236
187,227
187,328
187,273
187,72
187,4
989,38
989,306
989,328
989,353
989,194
1193,35
1193,191
1193,9
1193,296
1193,306
865,36
865,70
865,163
1087,92
1087,145
1087,148
1087,210
1087,236
1087,302
1087,194
1022,38
1022,6
1022,162
1022,163
1022,48
1022,273
656,38
656,232
656,236
656,253
656,360
656,194
1048,147
1048,255
1048,328
1048,353
1048,364
231,126
231,159
231,253
231,255
231,360
231,364
677,253
1163,194
728,328
728,357
728,194
1264,194
82,6
82,34
82,210
82,328
798,6
798,51
798,93
798,119
798,290
798,328
798,357
798,364
798,82
798,194
627,92
627,159
627,210
627,232
627,236
627,253
627,255
627,328
627,364
627,82
525,310
525,194
229,6
229,6
229,93
229,236
229,194
931,119
931,120
931,296
931,328
931,364
6,92
6,93
6,119
6,145
6,147
6,210
6,232
6,290
6,328
6,46
873,194
420,38
1273,92
1273,93
1273,145
1239,6
1239,105
1239,126
1239,130
1239,296
1239,302
567,322
1156,6
1156,93
1156,236
1156,331
1156,353
1156,364
393,34
1136,194
732,202
732,301
732,95
936,35
936,97
936,105
936,163
936,191
936,273
936,296
936,334
936,272
987,38
987,353
987,194
962,6
962,130
962,229
962,328
962,194
479,353
479,88
1244,159
1244,9
69,120
69,145
69,232
69,328
287,194
527,353
527,88
527,194
35,328
35,331
35,353
35,194
146,97
146,130
146,191
146,229
146,232
850,67
850,194
923,6
923,255
923,9
923,364
923,82
1206,18
1206,178
1206,353
1206,88
1206,194
1038,34
1038,145
1038,232
1038,253
1038,257
1038,328
1038,194
81,49
81,290
81,194
675,163
675,328
675,194
825,6
897,24
897,253
897,296
897,353
1222,194
505,6
505,192
505,236
505,252
505,255
352,93
352,142
352,236
352,290
352,302
352,328
352,364
432,194
646,301
646,310
646,194
548,147
548,134
548,194
