0.474573731,0.496023595,64
0.470568448,0.504624069,65
0.670795977,0.294193834,66
0.456365615,0.537967443,67
0.389644861,0.593741417,68
0.673428297,0.291842431,69
0.730630338,0.253790677,71
0.583954275,0.39771539,72
0.839028955,0.147235215,73
0.841555655,0.150697246,75
0.479602158,0.48034364,76
0.768335998,0.207515672,77
0.465574563,0.524356008,78
0.754882574,0.220593348,79
0.507336795,0.49350813,80
0.666383326,0.299925596,81
0.436998516,0.542258143,82
0.496789753,0.464506686,83
0.761757076,0.221146524,84
0.504327536,0.476206839,85
0.401314348,0.574751735,86
0.384469092,0.598658621,88
0.48316443,0.512917161,89
0.572070122,0.421728343,90
0.518404186,0.467849821,91
0.813368738,0.175405726,92
0.470239401,0.521251261,93
0.383668721,0.599762857,94
0.524006307,0.451670855,95
0.746489048,0.236107454,96
0.556562424,0.442758918,97
0.520190835,0.509772956,98
0.418529093,0.561597228,99
0.843970597,0.152926981,100
0.725289345,0.267045677,101
0.384730458,0.59714371,102
0.794233739,0.194903702,103
0.634727776,0.367042422,104
0.392755538,0.59126997,105
0.464438319,0.524349689,106
0.798464477,0.193974495,107
0.420683354,0.570681632,108
0.815536559,0.173563898,110
0.487016737,0.484699547,111
0.689296246,0.292035133,112
0.560610354,0.433285832,113
0.461101741,0.532567143,114
0.774021864,0.210088417,115
0.489821881,0.507843077,116
0.794491649,0.191375047,117
0.728164434,0.275495112,118
0.38689521,0.59252274,119
0.503269613,0.481145203,120
0.831624806,0.178059295,121
0.836973071,0.164393961,122
0.602666974,0.426639497,123
0.612921953,0.414432168,124
0.623738348,0.399268925,125
0.569570482,0.453860521,126
0.813043356,0.192162693,127
0.738040328,0.300928801,128
0.469576836,0.549330473,129
0.745385289,0.261206388,130
0.843409538,0.173284769,131
0.711095035,0.327582955,132
0.46942988,0.566555083,133
0.43923524,0.584845543,134
0.818753302,0.189735427,135
0.830470085,0.188254967,136
0.430301905,0.590514719,138
0.430331826,0.589690566,139
0.848227978,0.168453246,140
0.629253387,0.390482455,141
0.589964509,0.433848023,142
0.739800453,0.271391362,143
0.45506826,0.587496877,144
0.525630772,0.514539182,145
0.817397177,0.195032656,146
0.435592979,0.58325696,148
0.518185794,0.492112905,149
0.471193612,0.55181694,150
0.538267195,0.482554734,151
0.749872744,0.264622211,152
0.707625389,0.292269319,154
0.566593111,0.4674263,156
0.38806805,0.606431723,158
0.454198956,0.533639491,159
0.831272602,0.169236422,160
0.615828633,0.389422446,161
0.464324951,0.516501427,162
0.744589806,0.256511539,163
0.460751921,0.559355617,164
0.48736307,0.540200531,165
0.414088011,0.59496659,166
0.415712923,0.591050744,167
0.818800509,0.182019085,168
0.383795947,0.616452336,169
0.446031064,0.558615506,170
0.719146013,0.282456875,171
0.38575393,0.606290638,172
0.379060864,0.610540092,173
0.394988745,0.599232793,174
0.417581528,0.586864591,175
0.452865452,0.530638874,176
0.388651431,0.602459371,177
0.381440014,0.608719468,178
0.383225679,0.618125319,179
0.380422086,0.612943172,180
0.387714773,0.605228961,181
0.378377706,0.614256382,182
0.463488877,0.517149031,183
0.686401665,0.303865612,184
0.825602293,0.174794659,185
0.379289508,0.625789583,186
0.692988992,0.302905649,187
0.378542751,0.626545906,188
0.384242415,0.617435753,189
0.384764791,0.59727788,190
0.388617814,0.587816179,191
0.701362491,0.271901727,192
0.57696104,0.405586451,193
0.380729765,0.608237326,194
0.420634508,0.587792993,195
0.820674837,0.16299887,196
0.419202149,0.555496871,197
0.566889584,0.447938651,198
0.506293416,0.489933223,199
0.477695614,0.502515197,200
0.688062429,0.294632494,201
0.752867341,0.234301269,202
0.842260361,0.148677334,203
0.467863649,0.497195393,204
0.385052681,0.601864517,205
0.482890755,0.501965046,206
0.739903986,0.245931923,207
0.500968993,0.479916602,208
0.392284691,0.586443067,209
0.682090819,0.31181708,210
0.390800595,0.586580098,211
0.415775567,0.579648554,212
0.572525203,0.400638759,213
0.587007225,0.405171394,214
0.490382761,0.506012559,216
0.813175678,0.17630519,217
0.595595241,0.379567176,218
0.383634359,0.58926326,219
0.828840196,0.159152344,220
0.381308347,0.596621752,221
0.425124854,0.564367712,222
0.387929559,0.597331345,224
0.419002384,0.57482022,225
0.489323288,0.502963126,226
0.383375049,0.602773368,227
0.488494992,0.532088816,228
0.450235605,0.541174889,229
0.697985411,0.291100323,230
0.422558695,0.556971371,231
0.677306473,0.329859048,232
0.46208179,0.531074345,233
0.726285815,0.281466991,234
0.811082423,0.183972925,235
0.492114544,0.510581374,236
0.389928639,0.596147537,237
0.386818677,0.608314753,238
0.488815963,0.508689404,239
0.431869984,0.582789838,240
0.41672495,0.579362869,241
0.776680529,0.199874207,242
0.687155008,0.32117939,243
0.46867314,0.504928291,244
0.595544338,0.40987426,245
0.720723867,0.267061204,246
0.66344434,0.324426502,247
0.465814114,0.506518483,248
0.836556852,0.15835391,249
0.381524861,0.602644503,250
0.379078358,0.616626501,251
0.53958863,0.45397824,252
0.384935349,0.609990239,253
0.384805381,0.597692907,254
0.676233768,0.294664055,255
0.522774398,0.464328408,256
0.460114896,0.535479724,257
0.434176654,0.54944104,258
0.824038148,0.17134279,259
0.39963448,0.582633078,260
0.397721976,0.581859291,261
0.397600472,0.585712492,262
0.388582408,0.604356468,263
0.795154393,0.200387567,264
0.393106252,0.586268961,265
0.828526855,0.164714709,266
0.825277805,0.164542407,267
0.397614419,0.582797945,268
0.398849905,0.582344711,269
0.777849555,0.22782506,270
0.522768795,0.469887525,271
0.395329803,0.588583291,272
0.834253728,0.15885286,273
0.393384337,0.585927844,274
0.499695539,0.47424528,275
0.465643466,0.551451564,276
0.614058137,0.390892446,277
0.586256802,0.412299424,278
0.396511108,0.583481848,279
0.823687494,0.168382019,280
0.833854854,0.153444007,281
0.506603897,0.488605171,282
0.750363886,0.238860801,283
0.834380984,0.160943404,284
0.481639266,0.517027497,285
0.82535094,0.165869176,286
0.476710171,0.491792321,287
0.400257498,0.596217096,288
0.42617324,0.564504445,289
0.826722682,0.171742544,290
0.405199468,0.622114301,291
0.708770752,0.306918204,292
0.606847048,0.386270285,293
0.48126635,0.544253409,294
0.392063588,0.614121199,295
0.397214204,0.599988341,296
0.401639044,0.596551239,297
0.549900949,0.445312113,298
0.40495801,0.622184157,299
0.443500638,0.582354665,300
0.633554459,0.363804668,301
0.470635027,0.528861105,302
0.541919231,0.45477742,303
0.54547286,0.460497409,304
0.689499617,0.308620155,305
0.825055003,0.179894194,306
0.405170381,0.621649086,307
0.395100355,0.592682004,308
0.837365925,0.163650408,309
0.813704491,0.182124034,310
0.64777559,0.336797088,311
0.393791288,0.60185051,312
0.785851061,0.206009462,313
0.486790359,0.514301479,314
0.705094635,0.287341803,315
0.395641655,0.602582097,316
0.517599523,0.459346294,317
0.471248567,0.522709608,318
0.837277114,0.162448451,319
0.441475749,0.539249897,320
0.543060839,0.432512254,321
0.618382931,0.347343355,322
0.48707816,0.522166252,323
0.42128861,0.559119046,324
0.780786216,0.203592509,325
0.753868639,0.225755632,326
0.697761595,0.294586748,327
0.413570404,0.570102513,328
0.724389017,0.2608504,329
0.378864884,0.605608523,330
0.518144131,0.456847727,331
0.804166615,0.174792066,332
0.511147916,0.478093088,333
0.455539763,0.531703651,334
0.389033437,0.582401812,335
0.490837365,0.471414506,336
0.514920473,0.460338563,337
0.739665449,0.251513243,338
0.5123173,0.466651976,339
0.612248242,0.388201177,340
0.839922369,0.15479058,341
0.81530571,0.171674117,342
0.382232636,0.591017246,343
0.78991425,0.203876629,344
0.379859507,0.593010247,345
0.782447457,0.201091737,346
0.392247319,0.610837042,347
0.415200353,0.577363014,348
0.53671515,0.429205388,349
0.797828496,0.184753686,350
0.542091072,0.439896494,351
0.46431756,0.556881845,352
0.400869489,0.614822388,353
0.662758052,0.349547476,354
0.75993377,0.266323626,355
0.757240653,0.25388056,356
0.731022656,0.277402818,357
0.399158418,0.605476558,358
0.394532919,0.612238526,359
0.460305929,0.532817006,360
0.84820044,0.160693631,361
0.499079436,0.525905311,362
0.800851882,0.208510801,363
0.65445751,0.3450481,364
0.580496371,0.43075645,365
0.58895731,0.43341276,366
0.407444566,0.603967667,367
0.54267168,0.481280655,368
0.849384427,0.160188764,369
0.840411782,0.163065851,370
0.555070996,0.455896258,371
0.434632629,0.579482377,372
0.428112686,0.589822352,373
0.811558366,0.187737703,374
0.848500013,0.16063413,375
0.476555049,0.529716611,376
0.53283757,0.51687026,377
0.4691737,0.554027915,378
0.487973034,0.533157051,379
0.647016406,0.397699326,380
0.427058727,0.578369141,381
0.468630612,0.549185753,382
0.754983604,0.248834342,383
0.390312225,0.628181219,384
0.377971411,0.607080221,385
0.377866507,0.610518575,386
0.41144985,0.595055878,387
0.829654634,0.167133138,388
0.670108378,0.349044472,389
0.481585801,0.509105444,390
0.770266533,0.227829173,391
0.51344651,0.495162189,392
0.634311438,0.378177166,393
0.386963814,0.606830776,394
0.389126033,0.600945771,395
0.414370149,0.576678693,396
0.501383245,0.49392578,397
0.423151761,0.561795831,398
0.380923331,0.606704533,399
0.48880446,0.511514664,400
0.781257451,0.214473858,401
0.41753611,0.570453584,402
0.380826682,0.609915078,403
0.826164603,0.170836791,404
0.735173166,0.271214187,405
0.385444313,0.603744209,406
0.722472489,0.267305493,407
0.385121316,0.60592401,408
0.606489718,0.413490355,409
0.790393353,0.193123579,410
0.386354357,0.619706154,411
0.3844015,0.6134516,412
0.548610151,0.45903486,413
0.4842408,0.516995072,414
0.831265271,0.165532485,415
0.672799826,0.326054782,416
0.824021161,0.16245161,417
0.403192848,0.586981297,418
0.745322406,0.246965349,419
0.401841164,0.587655485,420
0.730819404,0.251816183,421
0.433653057,0.550967693,422
0.732192159,0.259605616,423
0.660006166,0.32889694,424
0.59759438,0.402332008,425
0.823126674,0.174113497,426
0.8336339,0.161335111,427
0.459316522,0.532248557,428
0.404432893,0.59084481,429
0.40416345,0.58284533,430
0.815473497,0.175156519,431
0.405638367,0.591585517,432
0.774892509,0.21235095,433
0.836378753,0.160938889,434
0.404173583,0.582011461,435
0.701284468,0.282671064,436
0.43853426,0.554323256,437
0.54230696,0.446216702,438
0.835224807,0.165393516,439
0.476400793,0.535116255,440
0.509796798,0.480990171,441
0.402536184,0.588267207,442
0.800315738,0.191344619,443
0.51308614,0.480275452,444
0.406187773,0.593838096,445
0.403511554,0.583577394,446
0.700365901,0.31109786,447
0.753800809,0.213712648,448
0.831616163,0.149526581,449
0.785885274,0.195038617,450
0.640114009,0.31544444,451
0.432565659,0.566844106,452
0.672367632,0.293992549,453
0.783803225,0.187019378,454
0.744729996,0.245640546,455
0.62496978,0.348363608,456
0.553883731,0.392458886,457
0.511504114,0.448698163,458
0.749193311,0.231347635,459
0.400774062,0.56387049,460
0.825190961,0.153254658,461
0.43122074,0.531477809,462
0.842575312,0.137162998,463
0.402068377,0.559161603,464
0.680161476,0.287736982,465
0.394116521,0.566895545,466
0.536552846,0.437936366,467
0.759738266,0.228051469,468
0.396847397,0.565458059,469
0.503048599,0.459836721,470
0.520206988,0.422935426,471
0.673656702,0.297388673,472
0.560842514,0.425978571,473
0.847582698,0.135879785,474
0.557477713,0.408473551,475
0.815521061,0.158764407,476
0.802622259,0.178046286,477
0.811247528,0.168423712,478
0.563349426,0.405554265,479
,,480
,,481
,,482
,,483
,,484
,,485
,,486
,,487
,,488
,,489
,,490
,,491
,,492
,,493
,,494
